activation_name,node_type,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,median_mem_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes
convolution_11,activation,2429,2431,4834,4834,102760448,0.7465835524816076,0.100352,102760448
getitem_47,activation,2433,-1,4834,4834,512,0.0,1e-06,512
getitem_48,activation,2434,-1,4834,4834,512,0.0,1e-06,512
getitem_49,activation,2435,-1,4834,4834,0,0.0,1e-06,0
relu__10,activation,2436,2437,4830,4833,102760448,0.7357094084620484,0.100352,102760448
convolution_12,activation,2437,2439,4826,4826,25690112,0.735076832467691,0.025088,25690112
getitem_51,activation,2441,-1,4826,4826,512,0.0,1e-06,512
getitem_52,activation,2442,-1,4826,4826,512,0.0,1e-06,512
getitem_53,activation,2443,-1,4826,4826,0,0.0,1e-06,0
relu__11,activation,2444,2445,4822,4825,25690112,0.7310914563853301,0.025088,25690112
convolution_13,activation,2445,2447,4818,4818,102760448,0.7287970243375754,0.100352,102760448
getitem_55,activation,2449,-1,4818,4818,2048,0.0,2e-06,2048
getitem_56,activation,2450,-1,4818,4818,2048,0.0,2e-06,2048
getitem_57,activation,2451,-1,4818,4818,0,0.0,1e-06,0
convolution_14,activation,2452,2454,4811,4811,102760448,0.7154042882248767,0.100352,102760448
getitem_59,activation,2456,-1,4811,4811,2048,0.0,2e-06,2048
getitem_60,activation,2457,-1,4811,4811,2048,0.0,2e-06,2048
getitem_61,activation,2458,-1,4811,4811,0,0.0,1e-06,0
relu__12,activation,2460,2484,4806,4810,102760448,0.6994231361448771,0.100352,102760448
convolution_15,activation,2461,2463,4802,4802,25690112,0.7082705602254725,0.025088,25690112
getitem_63,activation,2465,-1,4802,4802,512,0.0,1e-06,512
getitem_64,activation,2466,-1,4802,4802,512,0.0,1e-06,512
getitem_65,activation,2467,-1,4802,4802,0,0.0,1e-06,0
relu__13,activation,2468,2469,4798,4801,25690112,0.7019189120624219,0.025088,25690112
convolution_16,activation,2469,2471,4794,4794,25690112,0.701279360050336,0.025088,25690112
getitem_67,activation,2473,-1,4794,4794,512,0.0,1e-06,512
getitem_68,activation,2474,-1,4794,4794,512,0.0,1e-06,512
getitem_69,activation,2475,-1,4794,4794,0,0.0,1e-06,0
relu__14,activation,2476,2477,4790,4793,25690112,0.6973786880522973,0.025088,25690112
convolution_17,activation,2477,2479,4786,4786,102760448,0.6949918720517313,0.100352,102760448
getitem_71,activation,2481,-1,4786,4786,2048,0.0,2e-06,2048
getitem_72,activation,2482,-1,4786,4786,2048,0.0,2e-06,2048
getitem_73,activation,2483,-1,4786,4786,0,0.0,1e-06,0
relu__15,activation,2485,2509,4781,4785,102760448,0.6793596481177963,0.100352,102760448
convolution_18,activation,2486,2488,4777,4777,25690112,0.6879917760360992,0.025088,25690112
getitem_75,activation,2490,-1,4777,4777,512,0.0,1e-06,512
getitem_76,activation,2491,-1,4777,4777,512,0.0,1e-06,512
getitem_77,activation,2492,-1,4777,4777,0,0.0,1e-06,0
relu__16,activation,2493,2494,4773,4776,25690112,0.6816941761467612,0.025088,25690112
convolution_19,activation,2494,2496,4769,4769,25690112,0.6810682881437248,0.025088,25690112
getitem_79,activation,2498,-1,4769,4769,512,0.0,1e-06,512
getitem_80,activation,2499,-1,4769,4769,512,0.0,1e-06,512
getitem_81,activation,2500,-1,4769,4769,0,0.0,1e-06,0
relu__17,activation,2501,2502,4765,4768,25690112,0.6772181441932924,0.025088,25690112
convolution_20,activation,2502,2504,4761,4761,102760448,0.6748680641651159,0.100352,102760448
getitem_83,activation,2506,-1,4761,4761,2048,0.0,2e-06,2048
getitem_84,activation,2507,-1,4761,4761,2048,0.0,2e-06,2048
getitem_85,activation,2508,-1,4761,4761,0,0.0,1e-06,0
relu__18,activation,2510,2534,4756,4760,102760448,0.659269856208936,0.100352,102760448
convolution_21,activation,2511,2513,4752,4752,25690112,0.6678644481878732,0.025088,25690112
getitem_87,activation,2515,-1,4752,4752,512,0.0,1e-06,512
getitem_88,activation,2516,-1,4752,4752,512,0.0,1e-06,512
getitem_89,activation,2517,-1,4752,4752,0,0.0,1e-06,0
relu__19,activation,2518,2519,4748,4751,25690112,0.6615421441793448,0.025088,25690112
convolution_22,activation,2519,2521,4744,4744,25690112,0.6608707521893088,0.025088,25690112
getitem_91,activation,2523,-1,4744,4744,512,0.0,1e-06,512
getitem_92,activation,2524,-1,4744,4744,512,0.0,1e-06,512
getitem_93,activation,2525,-1,4744,4744,0,0.0,1e-06,0
relu__20,activation,2526,2527,4740,4743,25690112,0.6569683843292302,0.025088,25690112
convolution_23,activation,2527,2529,4736,4736,102760448,0.6546283202711499,0.100352,102760448
getitem_95,activation,2531,-1,4736,4736,2048,0.0,2e-06,2048
getitem_96,activation,2532,-1,4736,4736,2048,0.0,2e-06,2048
getitem_97,activation,2533,-1,4736,4736,0,0.0,1e-06,0
relu__21,activation,2535,2559,4731,4735,102760448,0.6389457923285665,0.100352,102760448
convolution_24,activation,2536,2538,4727,4727,25690112,0.6476069443318996,0.025088,25690112
getitem_99,activation,2540,-1,4727,4727,512,0.0,1e-06,512
getitem_100,activation,2541,-1,4727,4727,512,0.0,1e-06,512
getitem_101,activation,2542,-1,4727,4727,0,0.0,1e-06,0
relu__22,activation,2543,2544,4723,4726,25690112,0.641289920354262,0.025088,25690112
convolution_25,activation,2544,2546,4719,4719,25690112,0.640549600346014,0.025088,25690112
getitem_103,activation,2548,-1,4719,4719,512,0.0,1e-06,512
getitem_104,activation,2549,-1,4719,4719,512,0.0,1e-06,512
getitem_105,activation,2550,-1,4719,4719,0,0.0,1e-06,0
relu__23,activation,2551,2552,4715,4718,25690112,0.6366307202894241,0.025088,25690112
convolution_26,activation,2552,2554,4711,4711,102760448,0.6342050242368134,0.100352,102760448
getitem_107,activation,2556,-1,4711,4711,2048,0.0,2e-06,2048
getitem_108,activation,2557,-1,4711,4711,2048,0.0,2e-06,2048
getitem_109,activation,2558,-1,4711,4711,0,0.0,1e-06,0
relu__24,activation,2560,2584,4706,4710,102760448,0.6182201601266859,0.100352,102760448
convolution_27,activation,2561,2563,4702,4702,25690112,0.6272320962324738,0.025088,25690112
getitem_111,activation,2565,-1,4702,4702,512,0.0,1e-06,512
getitem_112,activation,2566,-1,4702,4702,512,0.0,1e-06,512
getitem_113,activation,2567,-1,4702,4702,0,0.0,1e-06,0
relu__25,activation,2568,2569,4698,4701,25690112,0.6208953281808646,0.025088,25690112
convolution_28,activation,2569,2571,4694,4694,25690112,0.6202022081762553,0.025088,25690112
getitem_115,activation,2573,-1,4694,4694,512,0.0,1e-06,512
getitem_116,activation,2574,-1,4694,4694,512,0.0,1e-06,512
getitem_117,activation,2575,-1,4694,4694,0,0.0,1e-06,0
relu__26,activation,2576,2577,4690,4693,25690112,0.6162547201532868,0.025088,25690112
convolution_29,activation,2577,2579,4686,4686,102760448,0.6138864642325785,0.100352,102760448
getitem_119,activation,2581,-1,4686,4686,2048,0.0,2e-06,2048
getitem_120,activation,2582,-1,4686,4686,2048,0.0,2e-06,2048
getitem_121,activation,2583,-1,4686,4686,0,0.0,1e-06,0
relu__27,activation,2585,2609,4681,4685,102760448,0.5982163844909518,0.100352,102760448
convolution_30,activation,2586,2588,4677,4677,25690112,0.606850464357063,0.025088,25690112
getitem_123,activation,2590,-1,4677,4677,512,0.0,1e-06,512
getitem_124,activation,2591,-1,4677,4677,512,0.0,1e-06,512
getitem_125,activation,2592,-1,4677,4677,0,0.0,1e-06,0
relu__28,activation,2593,2594,4673,4676,25690112,0.6005879362672566,0.025088,25690112
convolution_31,activation,2594,2596,4669,4669,25690112,0.5999622722789644,0.025088,25690112
getitem_127,activation,2598,-1,4669,4669,512,0.0,1e-06,512
getitem_128,activation,2599,-1,4669,4669,512,0.0,1e-06,512
getitem_129,activation,2600,-1,4669,4669,0,0.0,1e-06,0
relu__29,activation,2601,2602,4665,4668,25690112,0.5961487683933229,0.025088,25690112
convolution_32,activation,2602,2604,4661,4661,102760448,0.5938112003505231,0.100352,102760448
getitem_131,activation,2606,-1,4661,4661,2048,0.0,2e-06,2048
getitem_132,activation,2607,-1,4661,4661,2048,0.0,2e-06,2048
getitem_133,activation,2608,-1,4661,4661,0,0.0,1e-06,0
relu__30,activation,2610,2634,4656,4660,102760448,0.5788958403132851,0.100352,102760448
convolution_33,activation,2611,2613,4652,4652,25690112,0.5866771843954921,0.025088,25690112
getitem_135,activation,2615,-1,4652,4652,512,0.0,1e-06,512
getitem_136,activation,2616,-1,4652,4652,512,0.0,1e-06,512
getitem_137,activation,2617,-1,4652,4652,0,0.0,1e-06,0
relu__31,activation,2618,2619,4648,4651,25690112,0.5803030081838367,0.025088,25690112
convolution_34,activation,2619,2621,4644,4644,25690112,0.5796804161947219,0.025088,25690112
getitem_139,activation,2623,-1,4644,4644,512,0.0,1e-06,512
getitem_140,activation,2624,-1,4644,4644,512,0.0,1e-06,512
getitem_141,activation,2625,-1,4644,4644,0,0.0,1e-06,0
relu__32,activation,2626,2627,4640,4643,25690112,0.5767855682745574,0.025088,25690112
convolution_35,activation,2627,2629,4636,4636,102760448,0.5744977602027352,0.100352,102760448
getitem_143,activation,2631,-1,4636,4636,2048,0.0,2e-06,2048
getitem_144,activation,2632,-1,4636,4636,2048,0.0,2e-06,2048
getitem_145,activation,2633,-1,4636,4636,0,0.0,1e-06,0
relu__33,activation,2635,2659,4608,4635,102760448,0.5495168004017315,0.100352,102760448
convolution_36,activation,2636,2638,4627,4627,51380224,0.5657866882886728,0.050176,51380224
getitem_147,activation,2640,-1,4627,4627,1024,0.0,1e-06,1024
getitem_148,activation,2641,-1,4627,4627,1024,0.0,1e-06,1024
getitem_149,activation,2642,-1,4627,4627,0,0.0,1e-06,0
relu__34,activation,2643,2644,4623,4626,51380224,0.5601660483051082,0.050176,51380224
convolution_37,activation,2644,2646,4619,4619,12845056,0.5597298243064425,0.012544,12845056
getitem_151,activation,2648,-1,4619,4619,1024,0.0,1e-06,1024
getitem_152,activation,2649,-1,4619,4619,1024,0.0,1e-06,1024
getitem_153,activation,2650,-1,4619,4619,0,0.0,1e-06,0
relu__35,activation,2651,2652,4615,4618,12845056,0.5568238403554997,0.012544,12845056
convolution_38,activation,2652,2654,4611,4611,51380224,0.5558870723545541,0.050176,51380224
getitem_155,activation,2656,-1,4611,4611,4096,0.0,4e-06,4096
getitem_156,activation,2657,-1,4611,4611,4096,0.0,4e-06,4096
getitem_157,activation,2658,-1,4611,4611,0,0.0,1e-06,0
convolution_39,activation,2659,2661,4604,4604,51380224,0.5485531523860981,0.050176,51380224
getitem_159,activation,2663,-1,4604,4604,4096,0.0,4e-06,4096
getitem_160,activation,2664,-1,4604,4604,4096,0.0,4e-06,4096
getitem_161,activation,2665,-1,4604,4604,0,0.0,1e-06,0
relu__36,activation,2667,2691,4599,4603,51380224,0.5386436483860008,0.050176,51380224
convolution_40,activation,2668,2670,4595,4595,12845056,0.5438234243784091,0.012544,12845056
getitem_163,activation,2672,-1,4595,4595,1024,0.0,1e-06,1024
getitem_164,activation,2673,-1,4595,4595,1024,0.0,1e-06,1024
getitem_165,activation,2674,-1,4595,4595,0,0.0,1e-06,0
relu__37,activation,2675,2676,4591,4594,12845056,0.539028128270059,0.012544,12845056
convolution_41,activation,2676,2678,4587,4587,12845056,0.5386184642650179,0.012544,12845056
getitem_167,activation,2680,-1,4587,4587,1024,0.0,1e-06,1024
getitem_168,activation,2681,-1,4587,4587,1024,0.0,1e-06,1024
getitem_169,activation,2682,-1,4587,4587,0,0.0,1e-06,0
relu__38,activation,2683,2684,4583,4586,12845056,0.5355680322460822,0.012544,12845056
convolution_42,activation,2684,2686,4579,4579,51380224,0.5346034242771559,0.050176,51380224
getitem_171,activation,2688,-1,4579,4579,4096,0.0,4e-06,4096
getitem_172,activation,2689,-1,4579,4579,4096,0.0,4e-06,4096
getitem_173,activation,2690,-1,4579,4579,0,0.0,1e-06,0
relu__39,activation,2692,2716,4574,4578,51380224,0.5247004802934816,0.050176,51380224
convolution_43,activation,2693,2695,4570,4570,12845056,0.5297550402712068,0.012544,12845056
getitem_175,activation,2697,-1,4570,4570,1024,0.0,1e-06,1024
getitem_176,activation,2698,-1,4570,4570,1024,0.0,1e-06,1024
getitem_177,activation,2699,-1,4570,4570,0,0.0,1e-06,0
relu__40,activation,2700,2701,4566,4569,12845056,0.5248503044117231,0.012544,12845056
convolution_44,activation,2701,2703,4562,4562,12845056,0.5243524804115286,0.012544,12845056
getitem_179,activation,2705,-1,4562,4562,1024,0.0,1e-06,1024
getitem_180,activation,2706,-1,4562,4562,1024,0.0,1e-06,1024
getitem_181,activation,2707,-1,4562,4562,0,0.0,1e-06,0
relu__41,activation,2708,2709,4558,4561,12845056,0.521123904377221,0.012544,12845056
convolution_45,activation,2709,2711,4554,4554,51380224,0.5201224963702251,0.050176,51380224
getitem_183,activation,2713,-1,4554,4554,4096,0.0,4e-06,4096
getitem_184,activation,2714,-1,4554,4554,4096,0.0,4e-06,4096
getitem_185,activation,2715,-1,4554,4554,0,0.0,1e-06,0
relu__42,activation,2717,2741,4549,4553,51380224,0.5106216962896278,0.050176,51380224
convolution_46,activation,2718,2720,4545,4545,12845056,0.5153802564311765,0.012544,12845056
getitem_187,activation,2722,-1,4545,4545,1024,0.0,1e-06,1024
getitem_188,activation,2723,-1,4545,4545,1024,0.0,1e-06,1024
getitem_189,activation,2724,-1,4545,4545,0,0.0,1e-06,0
relu__43,activation,2725,2726,4541,4544,12845056,0.5104742083102456,0.012544,12845056
convolution_47,activation,2726,2728,4537,4537,12845056,0.5100891523081802,0.012544,12845056
getitem_191,activation,2730,-1,4537,4537,1024,0.0,1e-06,1024
getitem_192,activation,2731,-1,4537,4537,1024,0.0,1e-06,1024
getitem_193,activation,2732,-1,4537,4537,0,0.0,1e-06,0
relu__44,activation,2733,2734,4533,4536,12845056,0.5071404802855097,0.012544,12845056
convolution_48,activation,2734,2736,4529,4529,51380224,0.5061797762867057,0.050176,51380224
getitem_195,activation,2738,-1,4529,4529,4096,0.0,4e-06,4096
getitem_196,activation,2739,-1,4529,4529,4096,0.0,4e-06,4096
getitem_197,activation,2740,-1,4529,4529,0,0.0,1e-06,0
relu__45,activation,2742,2766,4524,4528,51380224,0.4968486403655258,0.050176,51380224
convolution_49,activation,2743,2745,4520,4520,12845056,0.5015623043645169,0.012544,12845056
getitem_199,activation,2747,-1,4520,4520,1024,0.0,1e-06,1024
getitem_200,activation,2748,-1,4520,4520,1024,0.0,1e-06,1024
getitem_201,activation,2749,-1,4520,4520,0,0.0,1e-06,0
relu__46,activation,2750,2751,4516,4519,12845056,0.49670150424540005,0.012544,12845056
convolution_50,activation,2751,2753,4512,4512,12845056,0.49632672024518204,0.012544,12845056
getitem_203,activation,2755,-1,4512,4512,1024,0.0,1e-06,1024
getitem_204,activation,2756,-1,4512,4512,1024,0.0,1e-06,1024
getitem_205,activation,2757,-1,4512,4512,0,0.0,1e-06,0
relu__47,activation,2758,2759,4508,4511,12845056,0.49342044829018383,0.012544,12845056
convolution_51,activation,2759,2761,4504,4504,51380224,0.49250198431499276,0.050176,51380224
getitem_207,activation,2763,-1,4504,4504,4096,0.0,4e-06,4096
getitem_208,activation,2764,-1,4504,4504,4096,0.0,4e-06,4096
getitem_209,activation,2765,-1,4504,4504,0,0.0,1e-06,0
relu__48,activation,2767,2791,4499,4503,51380224,0.4831765122748909,0.050176,51380224
convolution_52,activation,2768,2770,4495,4495,12845056,0.4879122243206945,0.012544,12845056
getitem_211,activation,2772,-1,4495,4495,1024,0.0,1e-06,1024
getitem_212,activation,2773,-1,4495,4495,1024,0.0,1e-06,1024
getitem_213,activation,2774,-1,4495,4495,0,0.0,1e-06,0
relu__49,activation,2775,2776,4491,4494,12845056,0.48304323220066697,0.012544,12845056
convolution_53,activation,2776,2778,4487,4487,12845056,0.48265718421153686,0.012544,12845056
getitem_215,activation,2780,-1,4487,4487,1024,0.0,1e-06,1024
getitem_216,activation,2781,-1,4487,4487,1024,0.0,1e-06,1024
getitem_217,activation,2782,-1,4487,4487,0,0.0,1e-06,0
relu__50,activation,2783,2784,4483,4486,12845056,0.479676576176658,0.012544,12845056
convolution_54,activation,2784,2786,4479,4479,51380224,0.47870153618790184,0.050176,51380224
getitem_219,activation,2788,-1,4479,4479,4096,0.0,4e-06,4096
getitem_220,activation,2789,-1,4479,4479,4096,0.0,4e-06,4096
getitem_221,activation,2790,-1,4479,4479,0,0.0,1e-06,0
relu__51,activation,2792,2816,4474,4478,51380224,0.46933174410089823,0.050176,51380224
convolution_55,activation,2793,2795,4470,4470,12845056,0.47394915223121614,0.012544,12845056
getitem_223,activation,2797,-1,4470,4470,1024,0.0,1e-06,1024
getitem_224,activation,2798,-1,4470,4470,1024,0.0,1e-06,1024
getitem_225,activation,2799,-1,4470,4470,0,0.0,1e-06,0
relu__52,activation,2800,2801,4466,4469,12845056,0.46897862413711827,0.012544,12845056
convolution_56,activation,2801,2803,4462,4462,12845056,0.4684943361375479,0.012544,12845056
getitem_227,activation,2805,-1,4462,4462,1024,0.0,1e-06,1024
getitem_228,activation,2806,-1,4462,4462,1024,0.0,1e-06,1024
getitem_229,activation,2807,-1,4462,4462,0,0.0,1e-06,0
relu__53,activation,2808,2809,4458,4461,12845056,0.46556051204353543,0.012544,12845056
convolution_57,activation,2809,2811,4454,4454,51380224,0.4646020480319855,0.050176,51380224
getitem_231,activation,2813,-1,4454,4454,4096,0.0,4e-06,4096
getitem_232,activation,2814,-1,4454,4454,4096,0.0,4e-06,4096
getitem_233,activation,2815,-1,4454,4454,0,0.0,1e-06,0
relu__54,activation,2817,2841,4449,4453,51380224,0.4552038079723714,0.050176,51380224
convolution_58,activation,2818,2820,4445,4445,12845056,0.4600168000627307,0.012544,12845056
getitem_235,activation,2822,-1,4445,4445,1024,0.0,1e-06,1024
getitem_236,activation,2823,-1,4445,4445,1024,0.0,1e-06,1024
getitem_237,activation,2824,-1,4445,4445,0,0.0,1e-06,0
relu__55,activation,2825,2826,4441,4444,12845056,0.4551506559140978,0.012544,12845056
convolution_59,activation,2826,2828,4437,4437,12845056,0.45475743992999174,0.012544,12845056
getitem_239,activation,2830,-1,4437,4437,1024,0.0,1e-06,1024
getitem_240,activation,2831,-1,4437,4437,1024,0.0,1e-06,1024
getitem_241,activation,2832,-1,4437,4437,0,0.0,1e-06,0
relu__56,activation,2833,2834,4433,4436,12845056,0.4518369919825344,0.012544,12845056
convolution_60,activation,2834,2836,4429,4429,51380224,0.4508631039783358,0.050176,51380224
getitem_243,activation,2838,-1,4429,4429,4096,0.0,4e-06,4096
getitem_244,activation,2839,-1,4429,4429,4096,0.0,4e-06,4096
getitem_245,activation,2840,-1,4429,4429,0,0.0,1e-06,0
relu__57,activation,2842,2866,4424,4428,51380224,0.44151411215029646,0.050176,51380224
convolution_61,activation,2843,2845,4420,4420,12845056,0.4462307520285248,0.012544,12845056
getitem_247,activation,2847,-1,4420,4420,1024,0.0,1e-06,1024
getitem_248,activation,2848,-1,4420,4420,1024,0.0,1e-06,1024
getitem_249,activation,2849,-1,4420,4420,0,0.0,1e-06,0
relu__58,activation,2850,2851,4416,4419,12845056,0.44129606408439553,0.012544,12845056
convolution_62,activation,2851,2853,4412,4412,12845056,0.4408475200738755,0.012544,12845056
getitem_251,activation,2855,-1,4412,4412,1024,0.0,1e-06,1024
getitem_252,activation,2856,-1,4412,4412,1024,0.0,1e-06,1024
getitem_253,activation,2857,-1,4412,4412,0,0.0,1e-06,0
relu__59,activation,2858,2859,4408,4411,12845056,0.4378741121273485,0.012544,12845056
convolution_63,activation,2859,2861,4404,4404,51380224,0.43688697612844385,0.050176,51380224
getitem_255,activation,2863,-1,4404,4404,4096,0.0,4e-06,4096
getitem_256,activation,2864,-1,4404,4404,4096,0.0,4e-06,4096
getitem_257,activation,2865,-1,4404,4404,0,0.0,1e-06,0
relu__60,activation,2867,2891,4399,4403,51380224,0.42743580809608056,0.050176,51380224
convolution_64,activation,2868,2870,4395,4395,12845056,0.4321678401902315,0.012544,12845056
getitem_259,activation,2872,-1,4395,4395,1024,0.0,1e-06,1024
getitem_260,activation,2873,-1,4395,4395,1024,0.0,1e-06,1024
getitem_261,activation,2874,-1,4395,4395,0,0.0,1e-06,0
relu__61,activation,2875,2876,4391,4394,12845056,0.4272168639786539,0.012544,12845056
convolution_65,activation,2876,2878,4387,4387,12845056,0.4268246719818559,0.012544,12845056
getitem_263,activation,2880,-1,4387,4387,1024,0.0,1e-06,1024
getitem_264,activation,2881,-1,4387,4387,1024,0.0,1e-06,1024
getitem_265,activation,2882,-1,4387,4387,0,0.0,1e-06,0
relu__62,activation,2883,2884,4383,4386,12845056,0.4238942080121485,0.012544,12845056
convolution_66,activation,2884,2886,4379,4379,51380224,0.4229623679947106,0.050176,51380224
getitem_267,activation,2888,-1,4379,4379,4096,0.0,4e-06,4096
getitem_268,activation,2889,-1,4379,4379,4096,0.0,4e-06,4096
getitem_269,activation,2890,-1,4379,4379,0,0.0,1e-06,0
relu__63,activation,2892,2916,4374,4378,51380224,0.4134400318600236,0.050176,51380224
convolution_67,activation,2893,2895,4370,4370,12845056,0.4183298879899082,0.012544,12845056
getitem_271,activation,2897,-1,4370,4370,1024,0.0,1e-06,1024
getitem_272,activation,2898,-1,4370,4370,1024,0.0,1e-06,1024
getitem_273,activation,2899,-1,4370,4370,0,0.0,1e-06,0
relu__64,activation,2900,2901,4366,4369,12845056,0.413401439970359,0.012544,12845056
convolution_68,activation,2901,2903,4362,4362,12845056,0.4129014399666337,0.012544,12845056
getitem_275,activation,2905,-1,4362,4362,1024,0.0,1e-06,1024
getitem_276,activation,2906,-1,4362,4362,1024,0.0,1e-06,1024
getitem_277,activation,2907,-1,4362,4362,0,0.0,1e-06,0
relu__65,activation,2908,2909,4358,4361,12845056,0.40992358391545697,0.012544,12845056
convolution_69,activation,2909,2911,4354,4354,51380224,0.4089364158958195,0.050176,51380224
getitem_279,activation,2913,-1,4354,4354,4096,0.0,4e-06,4096
getitem_280,activation,2914,-1,4354,4354,4096,0.0,4e-06,4096
getitem_281,activation,2915,-1,4354,4354,0,0.0,1e-06,0
relu__66,activation,2917,2941,4349,4353,51380224,0.39910947173833844,0.050176,51380224
convolution_70,activation,2918,2920,4345,4345,12845056,0.4041841918919234,0.012544,12845056
getitem_283,activation,2922,-1,4345,4345,1024,0.0,1e-06,1024
getitem_284,activation,2923,-1,4345,4345,1024,0.0,1e-06,1024
getitem_285,activation,2924,-1,4345,4345,0,0.0,1e-06,0
relu__67,activation,2925,2926,4341,4344,12845056,0.3991646717712281,0.012544,12845056
convolution_71,activation,2926,2928,4337,4337,12845056,0.39874515176564435,0.012544,12845056
getitem_287,activation,2930,-1,4337,4337,1024,0.0,1e-06,1024
getitem_288,activation,2931,-1,4337,4337,1024,0.0,1e-06,1024
getitem_289,activation,2932,-1,4337,4337,0,0.0,1e-06,0
relu__68,activation,2933,2934,4333,4336,12845056,0.39567750373110155,0.012544,12845056
convolution_72,activation,2934,2936,4329,4329,51380224,0.394741663733497,0.050176,51380224
getitem_291,activation,2938,-1,4329,4329,4096,0.0,4e-06,4096
getitem_292,activation,2939,-1,4329,4329,4096,0.0,4e-06,4096
getitem_293,activation,2940,-1,4329,4329,0,0.0,1e-06,0
relu__69,activation,2942,2966,4324,4328,51380224,0.385257727578282,0.050176,51380224
convolution_73,activation,2943,2945,4320,4320,12845056,0.3901204157322642,0.012544,12845056
