activation_name,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,avg_mem_size_bytes,inactive_time_s,avg_swap_time_s,recomp_time_s,recomp_memory_bytes,recompute_ratio
getitem_347,3055,-1,4212,4212,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_348,3056,-1,4212,4212,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_349,3057,-1,4212,4212,0,0.0,0.0,1e-06,0,0.1
relu__83,3058,3059,4208,4211,3211264,0.11097865600977094,0.0,0.003136,3211264,3136.0
convolution_87,3059,3061,4204,4204,12845056,0.11061824000417256,0.0,0.012544,12845056,12544.0
getitem_351,3063,-1,4204,4204,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_352,3064,-1,4204,4204,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_353,3065,-1,4204,4204,0,0.0,0.0,1e-06,0,0.1
relu__84,3067,3091,4199,4203,12845056,0.10775337599939669,0.0,0.012544,12845056,12544.0
convolution_88,3068,3070,4195,4195,3211264,0.10902812799043025,0.0,0.003136,3211264,3136.0
getitem_355,3072,-1,4195,4195,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_356,3073,-1,4195,4195,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_357,3074,-1,4195,4195,0,0.0,0.0,1e-06,0,0.1
relu__85,3075,3076,4191,4194,3211264,0.1075945279893931,0.0,0.003136,3211264,3136.0
convolution_89,3076,3078,4187,4187,3211264,0.10717881598300301,0.0,0.003136,3211264,3136.0
getitem_359,3080,-1,4187,4187,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_360,3081,-1,4187,4187,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_361,3082,-1,4187,4187,0,0.0,0.0,1e-06,0,0.1
relu__86,3083,3084,4183,4186,3211264,0.10618553599133158,0.0,0.003136,3211264,3136.0
convolution_90,3084,3086,4179,4179,12845056,0.1057913279866334,0.0,0.012544,12845056,12544.0
getitem_363,3088,-1,4179,4179,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_364,3089,-1,4179,4179,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_365,3090,-1,4179,4179,0,0.0,0.0,1e-06,0,0.1
relu__87,3092,3116,4174,4178,12845056,0.1030933119726833,0.0,0.012544,12845056,12544.0
convolution_91,3093,3095,4170,4170,3211264,0.10437164798355662,0.0,0.003136,3211264,3136.0
getitem_367,3097,-1,4170,4170,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_368,3098,-1,4170,4170,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_369,3099,-1,4170,4170,0,0.0,0.0,1e-06,0,0.1
relu__88,3100,3101,4166,4169,3211264,0.1030455999446567,0.0,0.003136,3211264,3136.0
convolution_92,3101,3103,4162,4162,3211264,0.10274659194215201,0.0,0.003136,3211264,3136.0
getitem_371,3105,-1,4162,4162,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_372,3106,-1,4162,4162,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_373,3107,-1,4162,4162,0,0.0,0.0,1e-06,0,0.1
relu__89,3108,3109,4158,4161,3211264,0.10189001592597922,0.0,0.003136,3211264,3136.0
convolution_93,3109,3111,4154,4154,12845056,0.10149497593357226,0.0,0.012544,12845056,12544.0
getitem_375,3113,-1,4154,4154,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_376,3114,-1,4154,4154,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_377,3115,-1,4154,4154,0,0.0,0.0,1e-06,0,0.1
relu__90,3117,3141,4149,4153,12845056,0.09884303991193882,0.0,0.012544,12845056,12544.0
convolution_94,3118,3120,4145,4145,3211264,0.10010217594145797,0.0,0.003136,3211264,3136.0
getitem_379,3122,-1,4145,4145,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_380,3123,-1,4145,4145,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_381,3124,-1,4145,4145,0,0.0,0.0,1e-06,0,0.1
relu__91,3125,3126,4141,4144,3211264,0.09875177591270767,0.0,0.003136,3211264,3136.0
convolution_95,3126,3128,4137,4137,3211264,0.09841606391384265,0.0,0.003136,3211264,3136.0
getitem_383,3130,-1,4137,4137,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_384,3131,-1,4137,4137,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_385,3132,-1,4137,4137,0,0.0,0.0,1e-06,0,0.1
relu__92,3133,3134,4133,4136,3211264,0.09751676789834161,0.0,0.003136,3211264,3136.0
convolution_96,3134,3136,4129,4129,12845056,0.09714223988889714,0.0,0.012544,12845056,12544.0
getitem_387,3138,-1,4129,4129,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_388,3139,-1,4129,4129,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_389,3140,-1,4129,4129,0,0.0,0.0,1e-06,0,0.1
relu__93,3142,3166,4124,4128,12845056,0.09443007985386065,0.0,0.012544,12845056,12544.0
convolution_97,3143,3145,4120,4120,3211264,0.09580319988052356,0.0,0.003136,3211264,3136.0
getitem_391,3147,-1,4120,4120,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_392,3148,-1,4120,4120,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_393,3149,-1,4120,4120,0,0.0,0.0,1e-06,0,0.1
relu__94,3150,3151,4116,4119,3211264,0.09435711988504042,0.0,0.003136,3211264,3136.0
convolution_98,3151,3153,4112,4112,3211264,0.09397004788811315,0.0,0.003136,3211264,3136.0
getitem_395,3155,-1,4112,4112,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_396,3156,-1,4112,4112,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_397,3157,-1,4112,4112,0,0.0,0.0,1e-06,0,0.1
relu__95,3158,3159,4108,4111,3211264,0.09294819187256505,0.0,0.003136,3211264,3136.0
convolution_99,3159,3161,4104,4104,12845056,0.09249244787055065,0.0,0.012544,12845056,12544.0
getitem_399,3163,-1,4104,4104,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_400,3164,-1,4104,4104,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_401,3165,-1,4104,4104,0,0.0,0.0,1e-06,0,0.1
relu__96,3167,3191,4099,4103,12845056,0.08906863989192061,0.0,0.012544,12845056,12544.0
convolution_100,3168,3170,4095,4095,3211264,0.09096063985931684,0.0,0.003136,3211264,3136.0
getitem_403,3172,-1,4095,4095,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_404,3173,-1,4095,4095,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_405,3174,-1,4095,4095,0,0.0,0.0,1e-06,0,0.1
relu__97,3175,3176,4091,4094,3211264,0.08944611184182576,0.0,0.003136,3211264,3136.0
convolution_101,3176,3178,4087,4087,3211264,0.08894041584874503,0.0,0.003136,3211264,3136.0
getitem_407,3180,-1,4087,4087,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_408,3181,-1,4087,4087,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_409,3182,-1,4087,4087,0,0.0,0.0,1e-06,0,0.1
relu__98,3183,3184,4083,4086,3211264,0.08772083185869269,0.0,0.003136,3211264,3136.0
convolution_102,3184,3186,4079,4079,12845056,0.08720470385695807,0.0,0.012544,12845056,12544.0
getitem_411,3188,-1,4079,4079,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_412,3189,-1,4079,4079,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_413,3190,-1,4079,4079,0,0.0,0.0,1e-06,0,0.1
relu__99,3192,3216,4074,4078,12845056,0.08399241586471909,0.0,0.012544,12845056,12544.0
convolution_103,3193,3195,4070,4070,3211264,0.08550467186304742,0.0,0.003136,3211264,3136.0
getitem_415,3197,-1,4070,4070,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_416,3198,-1,4070,4070,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_417,3199,-1,4070,4070,0,0.0,0.0,1e-06,0,0.1
relu__100,3200,3201,4066,4069,3211264,0.08411951984721239,0.0,0.003136,3211264,3136.0
convolution_104,3201,3203,4062,4062,3211264,0.08369670385750945,0.0,0.003136,3211264,3136.0
getitem_419,3205,-1,4062,4062,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_420,3206,-1,4062,4062,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_421,3207,-1,4062,4062,0,0.0,0.0,1e-06,0,0.1
relu__101,3208,3209,4058,4061,3211264,0.08274108786019498,0.0,0.003136,3211264,3136.0
convolution_105,3209,3211,4054,4054,12845056,0.08228851185995155,0.0,0.012544,12845056,12544.0
getitem_423,3213,-1,4054,4054,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_424,3214,-1,4054,4054,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_425,3215,-1,4054,4054,0,0.0,0.0,1e-06,0,0.1
relu__102,3217,3241,4049,4053,12845056,0.07933327982085754,0.0,0.012544,12845056,12544.0
convolution_106,3218,3220,4045,4045,3211264,0.08073612784477882,0.0,0.003136,3211264,3136.0
getitem_427,3222,-1,4045,4045,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_428,3223,-1,4045,4045,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_429,3224,-1,4045,4045,0,0.0,0.0,1e-06,0,0.1
relu__103,3225,3226,4041,4044,3211264,0.07921353581058792,0.0,0.003136,3211264,3136.0
convolution_107,3226,3228,4037,4037,3211264,0.0788714878137689,0.0,0.003136,3211264,3136.0
getitem_431,3230,-1,4037,4037,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_432,3231,-1,4037,4037,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_433,3232,-1,4037,4037,0,0.0,0.0,1e-06,0,0.1
relu__104,3233,3234,4033,4036,3211264,0.07789267180184833,0.0,0.003136,3211264,3136.0
convolution_108,3234,3236,4029,4029,12845056,0.07740931180189362,0.0,0.012544,12845056,12544.0
getitem_435,3238,-1,4029,4029,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_436,3239,-1,4029,4029,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_437,3240,-1,4029,4029,0,0.0,0.0,1e-06,0,0.1
relu__105,3242,3266,4024,4028,12845056,0.07435987178306094,0.0,0.012544,12845056,12544.0
convolution_109,3243,3245,4020,4020,3211264,0.0759603837903123,0.0,0.003136,3211264,3136.0
getitem_439,3247,-1,4020,4020,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_440,3248,-1,4020,4020,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_441,3249,-1,4020,4020,0,0.0,0.0,1e-06,0,0.1
relu__106,3250,3251,4016,4019,3211264,0.07462815979192962,0.0,0.003136,3211264,3136.0
convolution_110,3251,3253,4012,4012,3211264,0.07412527978303839,0.0,0.003136,3211264,3136.0
getitem_443,3255,-1,4012,4012,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_444,3256,-1,4012,4012,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_445,3257,-1,4012,4012,0,0.0,0.0,1e-06,0,0.1
relu__107,3258,3259,4008,4011,3211264,0.07324195180670358,0.0,0.003136,3211264,3136.0
convolution_111,3259,3261,4004,4004,12845056,0.07260911980294622,0.0,0.012544,12845056,12544.0
getitem_447,3263,-1,4004,4004,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_448,3264,-1,4004,4004,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_449,3265,-1,4004,4004,0,0.0,0.0,1e-06,0,0.1
relu__108,3267,3291,3999,4003,12845056,0.06974435177328993,0.0,0.012544,12845056,12544.0
convolution_112,3268,3270,3995,3995,3211264,0.07128627179260365,0.0,0.003136,3211264,3136.0
getitem_451,3272,-1,3995,3995,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_452,3273,-1,3995,3995,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_453,3274,-1,3995,3995,0,0.0,0.0,1e-06,0,0.1
relu__109,3275,3276,3991,3994,3211264,0.0697285757760983,0.0,0.003136,3211264,3136.0
convolution_113,3276,3278,3987,3987,3211264,0.06925206377613359,0.0,0.003136,3211264,3136.0
getitem_455,3280,-1,3987,3987,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_456,3281,-1,3987,3987,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_457,3282,-1,3987,3987,0,0.0,0.0,1e-06,0,0.1
relu__110,3283,3284,3983,3986,3211264,0.06827235176856628,0.0,0.003136,3211264,3136.0
convolution_114,3284,3286,3979,3979,12845056,0.06786377576808443,0.0,0.012544,12845056,12544.0
getitem_459,3288,-1,3979,3979,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_460,3289,-1,3979,3979,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_461,3290,-1,3979,3979,0,0.0,0.0,1e-06,0,0.1
relu__111,3292,3316,3974,3978,12845056,0.06506956774252465,0.0,0.012544,12845056,12544.0
convolution_115,3293,3295,3970,3970,3211264,0.06637945576081979,0.0,0.003136,3211264,3136.0
getitem_463,3297,-1,3970,3970,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_464,3298,-1,3970,3970,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_465,3299,-1,3970,3970,0,0.0,0.0,1e-06,0,0.1
relu__112,3300,3301,3966,3969,3211264,0.06496790375444103,0.0,0.003136,3211264,3136.0
convolution_116,3301,3303,3962,3962,3211264,0.06466383974882771,0.0,0.003136,3211264,3136.0
getitem_467,3305,-1,3962,3962,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_468,3306,-1,3962,3962,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_469,3307,-1,3962,3962,0,0.0,0.0,1e-06,0,0.1
relu__113,3308,3309,3958,3961,3211264,0.06384995174850334,0.0,0.003136,3211264,3136.0
convolution_117,3309,3311,3954,3954,12845056,0.06349158374848773,0.0,0.012544,12845056,12544.0
getitem_471,3313,-1,3954,3954,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_472,3314,-1,3954,3954,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_473,3315,-1,3954,3954,0,0.0,0.0,1e-06,0,0.1
relu__114,3317,3341,3949,3953,12845056,0.06085145575995554,0.0,0.012544,12845056,12544.0
convolution_118,3318,3320,3945,3945,3211264,0.06219670375692655,0.0,0.003136,3211264,3136.0
getitem_475,3322,-1,3945,3945,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_476,3323,-1,3945,3945,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_477,3324,-1,3945,3945,0,0.0,0.0,1e-06,0,0.1
relu__115,3325,3326,3941,3944,3211264,0.06075887978891839,0.0,0.003136,3211264,3136.0
convolution_119,3326,3328,3937,3937,3211264,0.06043836778472173,0.0,0.003136,3211264,3136.0
getitem_479,3330,-1,3937,3937,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_480,3331,-1,3937,3937,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_481,3332,-1,3937,3937,0,0.0,0.0,1e-06,0,0.1
relu__116,3333,3334,3933,3936,3211264,0.05947967978264201,0.0,0.003136,3211264,3136.0
convolution_120,3334,3336,3929,3929,12845056,0.05909087978373277,0.0,0.012544,12845056,12544.0
getitem_483,3338,-1,3929,3929,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_484,3339,-1,3929,3929,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_485,3340,-1,3929,3929,0,0.0,0.0,1e-06,0,0.1
relu__117,3342,3366,3924,3928,12845056,0.05643567980709478,0.0,0.012544,12845056,12544.0
convolution_121,3343,3345,3920,3920,3211264,0.05764076779293821,0.0,0.003136,3211264,3136.0
getitem_487,3347,-1,3920,3920,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_488,3348,-1,3920,3920,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_489,3349,-1,3920,3920,0,0.0,0.0,1e-06,0,0.1
relu__118,3350,3351,3916,3919,3211264,0.05625148782390164,0.0,0.003136,3211264,3136.0
convolution_122,3351,3353,3912,3912,3211264,0.055926687826169594,0.0,0.003136,3211264,3136.0
getitem_491,3355,-1,3912,3912,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_492,3356,-1,3912,3912,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_493,3357,-1,3912,3912,0,0.0,0.0,1e-06,0,0.1
relu__119,3358,3359,3908,3911,3211264,0.05498857583175407,0.0,0.003136,3211264,3136.0
convolution_123,3359,3361,3904,3904,12845056,0.05454329582373605,0.0,0.012544,12845056,12544.0
getitem_495,3363,-1,3904,3904,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_496,3364,-1,3904,3904,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_497,3365,-1,3904,3904,0,0.0,0.0,1e-06,0,0.1
relu__120,3367,3391,3899,3903,12845056,0.051773471784545076,0.0,0.012544,12845056,12544.0
convolution_124,3368,3370,3895,3895,3211264,0.05310937580908643,0.0,0.003136,3211264,3136.0
getitem_499,3372,-1,3895,3895,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_500,3373,-1,3895,3895,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_501,3374,-1,3895,3895,0,0.0,0.0,1e-06,0,0.1
relu__121,3375,3376,3891,3894,3211264,0.05159263981389808,0.0,0.003136,3211264,3136.0
convolution_125,3376,3378,3887,3887,3211264,0.05124694381165312,0.0,0.003136,3211264,3136.0
getitem_503,3380,-1,3887,3887,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_504,3381,-1,3887,3887,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_505,3382,-1,3887,3887,0,0.0,0.0,1e-06,0,0.1
relu__122,3383,3384,3883,3886,3211264,0.05023955180565822,0.0,0.003136,3211264,3136.0
convolution_126,3384,3386,3879,3879,12845056,0.04975705580483187,0.0,0.012544,12845056,12544.0
getitem_507,3388,-1,3879,3879,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_508,3389,-1,3879,3879,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_509,3390,-1,3879,3879,0,0.0,0.0,1e-06,0,0.1
relu__123,3392,3416,3874,3878,12845056,0.046975423824740514,0.0,0.012544,12845056,12544.0
convolution_127,3393,3395,3870,3870,3211264,0.048246175813255805,0.0,0.003136,3211264,3136.0
getitem_511,3397,-1,3870,3870,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_512,3398,-1,3870,3870,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_513,3399,-1,3870,3870,0,0.0,0.0,1e-06,0,0.1
relu__124,3400,3401,3866,3869,3211264,0.04664783980394711,0.0,0.003136,3211264,3136.0
convolution_128,3401,3403,3862,3862,3211264,0.0463009918022435,0.0,0.003136,3211264,3136.0
getitem_515,3405,-1,3862,3862,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_516,3406,-1,3862,3862,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_517,3407,-1,3862,3862,0,0.0,0.0,1e-06,0,0.1
relu__125,3408,3409,3858,3861,3211264,0.045340159802464745,0.0,0.003136,3211264,3136.0
convolution_129,3409,3411,3854,3854,12845056,0.04492236780794335,0.0,0.012544,12845056,12544.0
getitem_519,3413,-1,3854,3854,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_520,3414,-1,3854,3854,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_521,3415,-1,3854,3854,0,0.0,0.0,1e-06,0,0.1
relu__126,3417,3441,3849,3853,12845056,0.04206396780768406,0.0,0.012544,12845056,12544.0
convolution_130,3418,3420,3845,3845,3211264,0.043274271794129134,0.0,0.003136,3211264,3136.0
getitem_523,3422,-1,3845,3845,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_524,3423,-1,3845,3845,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_525,3424,-1,3845,3845,0,0.0,0.0,1e-06,0,0.1
relu__127,3425,3426,3841,3844,3211264,0.041580319796921665,0.0,0.003136,3211264,3136.0
convolution_131,3426,3428,3837,3837,3211264,0.04127740779449229,0.0,0.003136,3211264,3136.0
getitem_527,3430,-1,3837,3837,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_528,3431,-1,3837,3837,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_529,3432,-1,3837,3837,0,0.0,0.0,1e-06,0,0.1
relu__128,3433,3434,3833,3836,3211264,0.04035465580341404,0.0,0.003136,3211264,3136.0
convolution_132,3434,3436,3829,3829,12845056,0.0399623998024035,0.0,0.012544,12845056,12544.0
getitem_531,3438,-1,3829,3829,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_532,3439,-1,3829,3829,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_533,3440,-1,3829,3829,0,0.0,0.0,1e-06,0,0.1
relu__129,3442,3466,3824,3828,12845056,0.03713420782540923,0.0,0.012544,12845056,12544.0
convolution_133,3443,3445,3820,3820,3211264,0.038437791818054366,0.0,0.003136,3211264,3136.0
getitem_535,3447,-1,3820,3820,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_536,3448,-1,3820,3820,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_537,3449,-1,3820,3820,0,0.0,0.0,1e-06,0,0.1
relu__130,3450,3451,3816,3819,3211264,0.036982047855155534,0.0,0.003136,3211264,3136.0
convolution_134,3451,3453,3812,3812,3211264,0.03648572785709984,0.0,0.003136,3211264,3136.0
getitem_539,3455,-1,3812,3812,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_540,3456,-1,3812,3812,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_541,3457,-1,3812,3812,0,0.0,0.0,1e-06,0,0.1
relu__131,3458,3459,3808,3811,3211264,0.03551315185171551,0.0,0.003136,3211264,3136.0
convolution_135,3459,3461,3804,3804,12845056,0.03507801585760898,0.0,0.012544,12845056,12544.0
getitem_543,3463,-1,3804,3804,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_544,3464,-1,3804,3804,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_545,3465,-1,3804,3804,0,0.0,0.0,1e-06,0,0.1
relu__132,3467,3491,3799,3803,12845056,0.03223587186192163,0.0,0.012544,12845056,12544.0
convolution_136,3468,3470,3795,3795,3211264,0.03354527985234745,0.0,0.003136,3211264,3136.0
getitem_547,3472,-1,3795,3795,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_548,3473,-1,3795,3795,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_549,3474,-1,3795,3795,0,0.0,0.0,1e-06,0,0.1
relu__133,3475,3476,3791,3794,3211264,0.0320739838827867,0.0,0.003136,3211264,3136.0
convolution_137,3476,3478,3787,3787,3211264,0.03161830387939698,0.0,0.003136,3211264,3136.0
getitem_551,3480,-1,3787,3787,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_552,3481,-1,3787,3787,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_553,3482,-1,3787,3787,0,0.0,0.0,1e-06,0,0.1
relu__134,3483,3484,3783,3786,3211264,0.030668415877269577,0.0,0.003136,3211264,3136.0
convolution_138,3484,3486,3779,3779,12845056,0.030218847879441454,0.0,0.012544,12845056,12544.0
getitem_555,3488,-1,3779,3779,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_556,3489,-1,3779,3779,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_557,3490,-1,3779,3779,0,0.0,0.0,1e-06,0,0.1
relu__135,3492,3516,3774,3778,12845056,0.02752751987543888,0.0,0.012544,12845056,12544.0
convolution_139,3493,3495,3770,3770,3211264,0.028656319885747503,0.0,0.003136,3211264,3136.0
getitem_559,3497,-1,3770,3770,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_560,3498,-1,3770,3770,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_561,3499,-1,3770,3770,0,0.0,0.0,1e-06,0,0.1
relu__136,3500,3501,3766,3769,3211264,0.027175519877346226,0.0,0.003136,3211264,3136.0
convolution_140,3501,3503,3762,3762,3211264,0.02673731187474913,0.0,0.003136,3211264,3136.0
getitem_563,3505,-1,3762,3762,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_564,3506,-1,3762,3762,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_565,3507,-1,3762,3762,0,0.0,0.0,1e-06,0,0.1
relu__137,3508,3509,3758,3761,3211264,0.025779935869621098,0.0,0.003136,3211264,3136.0
convolution_141,3509,3511,3754,3754,12845056,0.025366271867649618,0.0,0.012544,12845056,12544.0
getitem_567,3513,-1,3754,3754,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_568,3514,-1,3754,3754,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_569,3515,-1,3754,3754,0,0.0,0.0,1e-06,0,0.1
relu__138,3517,3541,3749,3753,12845056,0.022723903858335677,0.0,0.012544,12845056,12544.0
convolution_142,3518,3520,3745,3745,3211264,0.023915359867038192,0.0,0.003136,3211264,3136.0
getitem_571,3522,-1,3745,3745,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_572,3523,-1,3745,3745,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_573,3524,-1,3745,3745,0,0.0,0.0,1e-06,0,0.1
relu__139,3525,3526,3741,3744,3211264,0.022526975895510976,0.0,0.003136,3211264,3136.0
convolution_143,3526,3528,3737,3737,3211264,0.02217459189821965,0.0,0.003136,3211264,3136.0
getitem_575,3530,-1,3737,3737,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_576,3531,-1,3737,3737,1024,0.0,0.0,1e-06,1024,0.10087890625000001
getitem_577,3532,-1,3737,3737,0,0.0,0.0,1e-06,0,0.1
relu__140,3533,3534,3733,3736,3211264,0.021201791902305547,0.0,0.003136,3211264,3136.0
convolution_144,3534,3536,3729,3729,12845056,0.020717471891315644,0.0,0.012544,12845056,12544.0
getitem_579,3538,-1,3729,3729,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_580,3539,-1,3729,3729,4096,0.0,0.0,4e-06,4096,0.4140625
getitem_581,3540,-1,3729,3729,0,0.0,0.0,1e-06,0,0.1
relu__141,3542,3566,3701,3728,12845056,0.013290879943408062,0.0,0.012544,12845056,12544.0
convolution_145,3543,3545,3720,3720,6422528,0.018625087908701966,0.0,0.006272,6422528,6272.0
getitem_583,3547,-1,3720,3720,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_584,3548,-1,3720,3720,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_585,3549,-1,3720,3720,0,0.0,0.0,1e-06,0,0.1
relu__142,3550,3551,3716,3719,6422528,0.01708950392273255,0.0,0.006272,6422528,6272.0
convolution_146,3551,3553,3712,3712,1605632,0.016475295907119287,0.0,0.001568,1605632,1568.0
getitem_587,3555,-1,3712,3712,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_588,3556,-1,3712,3712,2048,0.0,0.0,2e-06,2048,0.203515625
getitem_589,3557,-1,3712,3712,0,0.0,0.0,1e-06,0,0.1
relu__143,3558,3559,3708,3711,1605632,0.015509759915061285,0.0,0.001568,1605632,1568.0
convolution_147,3559,3561,3704,3704,6422528,0.015078751916997125,0.0,0.006272,6422528,6272.0
getitem_591,3563,-1,3704,3704,8192,0.0,0.0,8e-06,8192,0.8562500000000001
getitem_592,3564,-1,3704,3704,8192,0.0,0.0,8e-06,8192,0.8562500000000001
